Lawyer ID,Rating,Specialization,Experience Date,Location,Budget
3734,4.06,Corporate Law,2023,Kanjirapally Munsiff court,1143.0
3738,3.7,Corporate Law,2023,Kanjirapally Munsiff court,1686.0
3748,3.37,Immigration Law,2023,Kanjirapally Court,1372.0
3749,3.83,Personal Injury,2023,Kottayam Distict Court,1795.0
3753,3.77,Criminal Law,2023,Chagancherry Court,1679.0
3769,4.96,Corporate Law,2023,High Court,1713.0
3777,3.44,Family Law,2023,Kanjirapally Court,1696.0
3784,1.9,Criminal Law,2023,Kanjirapally Court,1402.0
3812,2.0,Criminal Law,2023,Chagancherry Court,1519.0
3817,4.56,Personal Injury,2023,Kottayam Distict Court,1518.0
3829,1.33,Family Law,2023,High Court,1505.0
3865,2.91,Corporate Law,2023,Kottayam Distict Court,1911.0
3878,3.26,Family Law,2023,Kanjirapally Court,1314.0
3881,1.89,Family Law,2023,Chagancherry Court,1177.0
3910,2.37,Personal Injury,2023,Kanjirapally Munsiff court,1019.0
3918,1.02,Criminal Law,2023,Chagancherry Court,1819.0
3923,3.15,Personal Injury,2023,Kanjirapally Court,1437.0
3949,1.55,Personal Injury,2023,Chanagancherry Munsiff court,1214.0
3952,1.69,Corporate Law,2023,Kanjirapally Court,1344.0
3979,3.87,Immigration Law,2023,Kanjirapally Munsiff court,1217.0
3997,1.35,Personal Injury,2023,Kottayam Distict Court,1544.0
4003,2.32,Immigration Law,2023,Kanjirapally Munsiff court,1271.0
4015,4.12,Corporate Law,2023,Chanagancherry Munsiff court,1314.0
4023,2.04,Corporate Law,2023,Chanagancherry Munsiff court,1466.0
4039,2.74,Personal Injury,2023,Kottayam Distict Court,1857.0
4048,3.32,Family Law,2023,Chanagancherry Munsiff court,1665.0
4056,2.35,Corporate Law,2023,Kanjirapally Munsiff court,1735.0
4066,1.8,Personal Injury,2023,Kanjirapally Munsiff court,1744.0
4088,1.03,Personal Injury,2023,Kanjirapally Munsiff court,1594.0
4103,4.14,Personal Injury,2023,Chagancherry Court,1798.0
4109,2.76,Personal Injury,2023,Chagancherry Court,1426.0
4115,1.91,Family Law,2023,Kanjirapally Munsiff court,1523.0
4118,2.27,Criminal Law,2023,Chagancherry Court,1265.0
4162,3.95,Personal Injury,2023,Chanagancherry Munsiff court,1513.0
4163,4.29,Criminal Law,2023,Kanjirapally Munsiff court,1356.0
4164,1.27,Criminal Law,2023,High Court,1540.0
4166,4.95,Immigration Law,2023,Kottayam Distict Court,1918.0
4172,4.35,Criminal Law,2023,Chanagancherry Munsiff court,1604.0
4177,3.84,Corporate Law,2023,Chagancherry Court,1236.0
4192,4.81,Personal Injury,2023,High Court,1063.0
4201,1.51,Immigration Law,2023,Chagancherry Court,1122.0
4207,4.16,Criminal Law,2023,Kanjirapally Munsiff court,1373.0
4248,1.33,Immigration Law,2023,Chanagancherry Munsiff court,1745.0
4257,3.78,Personal Injury,2023,High Court,1661.0
4270,3.29,Criminal Law,2023,Kanjirapally Munsiff court,1496.0
4273,3.26,Immigration Law,2023,High Court,1281.0
4277,3.42,Immigration Law,2023,Kanjirapally Munsiff court,1329.0
4279,1.94,Family Law,2023,Chagancherry Court,1683.0
4282,1.42,Corporate Law,2023,Chagancherry Court,1314.0
4290,4.01,Personal Injury,2023,Chagancherry Court,1934.0
4315,4.58,Corporate Law,2023,Chagancherry Court,1830.0
4317,1.34,Family Law,2023,Kottayam Distict Court,1239.0
4337,2.78,Family Law,2023,Kanjirapally Court,1715.0
4341,3.9,Corporate Law,2023,High Court,1069.0
4348,3.66,Corporate Law,2023,Kottayam Distict Court,1729.0
4350,1.37,Immigration Law,2023,Kanjirapally Court,1507.0
4357,2.02,Personal Injury,2023,High Court,1844.0
4368,1.56,Personal Injury,2023,High Court,1829.0
4384,4.28,Corporate Law,2023,High Court,1659.0
4385,3.42,Personal Injury,2023,Kanjirapally Court,1994.0
4386,4.72,Corporate Law,2023,Chanagancherry Munsiff court,1324.0
4415,4.29,Criminal Law,2023,Kanjirapally Court,1045.0
4422,3.45,Personal Injury,2023,High Court,1605.0
4424,4.95,Criminal Law,2023,Chagancherry Court,1134.0
4426,3.66,Immigration Law,2023,Chagancherry Court,1127.0
4436,4.68,Immigration Law,2023,Chanagancherry Munsiff court,1926.0
4441,3.07,Family Law,2023,Chagancherry Court,1419.0
4442,2.86,Corporate Law,2023,Kanjirapally Court,1282.0
4453,1.26,Corporate Law,2023,Chagancherry Court,1644.0
4456,2.76,Immigration Law,2023,High Court,1774.0
4466,3.84,Immigration Law,2023,Chagancherry Court,1399.0
4481,2.73,Family Law,2023,Kanjirapally Court,1510.0
4482,2.75,Immigration Law,2023,Kanjirapally Court,1903.0
4503,4.06,Immigration Law,2023,Chanagancherry Munsiff court,1557.0
4510,4.07,Criminal Law,2023,Kottayam Distict Court,1794.0
4533,4.41,Immigration Law,2023,Chanagancherry Munsiff court,1492.0
4553,1.01,Corporate Law,2023,Chanagancherry Munsiff court,1741.0
4555,3.25,Criminal Law,2023,Chanagancherry Munsiff court,1815.0
4561,3.87,Family Law,2023,Kanjirapally Munsiff court,1383.0
4564,2.58,Family Law,2023,Chagancherry Court,1703.0
4567,1.45,Immigration Law,2023,Kottayam Distict Court,1807.0
4582,3.62,Criminal Law,2023,Kanjirapally Court,1677.0
4583,1.44,Immigration Law,2023,Kottayam Distict Court,1913.0
4603,2.65,Criminal Law,2023,Kanjirapally Court,1912.0
4618,2.67,Criminal Law,2023,Kottayam Distict Court,1140.0
4645,3.97,Personal Injury,2023,High Court,1909.0
4649,2.37,Immigration Law,2023,Chanagancherry Munsiff court,1735.0
4653,3.68,Criminal Law,2023,Kanjirapally Court,1300.0
4656,2.24,Immigration Law,2023,Chagancherry Court,1118.0
4664,2.46,Corporate Law,2023,Kottayam Distict Court,1234.0
4678,2.73,Immigration Law,2023,Kanjirapally Munsiff court,1216.0
4679,4.02,Criminal Law,2023,Chanagancherry Munsiff court,1575.0
4685,1.23,Family Law,2023,Kanjirapally Court,1197.0
4690,4.69,Criminal Law,2023,Chagancherry Court,1735.0
4715,1.3,Family Law,2023,Chanagancherry Munsiff court,1874.0
4722,3.36,Immigration Law,2023,Chanagancherry Munsiff court,1080.0
4731,1.39,Corporate Law,2023,Kanjirapally Munsiff court,1497.0
4748,4.03,Personal Injury,2023,Kottayam Distict Court,1898.0
4751,1.61,Corporate Law,2023,Kanjirapally Munsiff court,1500.0
4767,2.29,Immigration Law,2023,Kanjirapally Munsiff court,1779.0
4772,2.91,Personal Injury,2023,Chanagancherry Munsiff court,1982.0
4776,2.57,Criminal Law,2023,Chanagancherry Munsiff court,1094.0
4781,3.04,Personal Injury,2023,Chagancherry Court,1224.0
4789,4.5,Personal Injury,2023,Kanjirapally Munsiff court,1660.0
4794,2.85,Corporate Law,2023,Kanjirapally Munsiff court,1443.0
4795,1.08,Personal Injury,2023,Chanagancherry Munsiff court,1740.0
4796,4.82,Corporate Law,2023,Chagancherry Court,1857.0
4799,4.83,Personal Injury,2023,Kanjirapally Munsiff court,1750.0
4802,1.7,Family Law,2023,Kanjirapally Munsiff court,1031.0
4811,1.19,Personal Injury,2023,Chagancherry Court,1497.0
4812,1.73,Criminal Law,2023,Chanagancherry Munsiff court,1552.0
4815,1.21,Immigration Law,2023,Chanagancherry Munsiff court,1203.0
4822,3.28,Family Law,2023,Kanjirapally Munsiff court,1749.0
4841,4.9,Criminal Law,2023,Kanjirapally Munsiff court,1719.0
4843,4.97,Criminal Law,2023,Chagancherry Court,1792.0
4849,4.5,Immigration Law,2023,Kanjirapally Munsiff court,1467.0
4878,1.45,Immigration Law,2023,Chanagancherry Munsiff court,1164.0
4886,4.75,Criminal Law,2023,High Court,1978.0
4896,2.84,Corporate Law,2023,Kanjirapally Court,1679.0
4898,1.54,Corporate Law,2023,Kottayam Distict Court,1141.0
4906,4.5,Immigration Law,2023,Chanagancherry Munsiff court,1848.0
4912,1.94,Personal Injury,2023,Kottayam Distict Court,1980.0
4941,4.35,Family Law,2023,High Court,1720.0
4954,3.1,Corporate Law,2023,Kanjirapally Court,1289.0
4960,1.72,Personal Injury,2023,Kanjirapally Court,1953.0
4997,1.64,Personal Injury,2023,High Court,1633.0
5003,4.24,Immigration Law,2023,Kottayam Distict Court,1947.0
5011,3.8,Corporate Law,2023,Chagancherry Court,1760.0
5013,4.09,Criminal Law,2023,High Court,1492.0
5024,2.15,Corporate Law,2023,Chagancherry Court,1880.0
5042,4.41,Corporate Law,2023,Kanjirapally Munsiff court,1870.0
5048,4.88,Corporate Law,2023,Kanjirapally Court,1768.0
5052,1.16,Corporate Law,2023,Chanagancherry Munsiff court,1788.0
5076,1.16,Family Law,2023,High Court,1982.0
5082,1.79,Criminal Law,2023,Kanjirapally Munsiff court,1639.0
5090,2.15,Family Law,2023,Kottayam Distict Court,1036.0
5103,4.36,Corporate Law,2023,High Court,1571.0
5105,1.69,Immigration Law,2023,Kanjirapally Munsiff court,1193.0
5154,4.07,Family Law,2023,Chagancherry Court,1540.0
5166,3.32,Immigration Law,2023,Chanagancherry Munsiff court,1732.0
5172,2.11,Corporate Law,2023,Chagancherry Court,1772.0
5179,4.56,Immigration Law,2023,Chanagancherry Munsiff court,1475.0
5192,3.22,Family Law,2023,Kanjirapally Munsiff court,1493.0
5193,4.35,Corporate Law,2023,Chanagancherry Munsiff court,1359.0
5201,3.31,Family Law,2023,Kanjirapally Court,1309.0
5203,4.1,Family Law,2023,Chanagancherry Munsiff court,1222.0
5217,3.81,Personal Injury,2023,Chagancherry Court,1063.0
5236,4.63,Personal Injury,2023,Kottayam Distict Court,1080.0
5244,3.22,Criminal Law,2023,Kanjirapally Court,1019.0
5253,3.87,Criminal Law,2023,Chagancherry Court,1591.0
5260,1.24,Family Law,2023,Kottayam Distict Court,1340.0
5261,3.09,Immigration Law,2023,Chagancherry Court,1893.0
5262,2.89,Family Law,2023,Kanjirapally Court,1424.0
5280,4.91,Criminal Law,2023,Kanjirapally Munsiff court,1570.0
5283,3.84,Corporate Law,2023,Kanjirapally Munsiff court,1345.0
5284,3.68,Immigration Law,2023,Kottayam Distict Court,1265.0
5285,1.62,Personal Injury,2023,Chagancherry Court,1490.0
5289,3.74,Immigration Law,2023,Kanjirapally Court,1744.0
5292,1.96,Corporate Law,2023,Kanjirapally Court,1821.0
5309,4.56,Criminal Law,2023,Kanjirapally Court,1393.0
5312,1.5,Personal Injury,2023,Kottayam Distict Court,1754.0
5326,3.42,Personal Injury,2023,Kottayam Distict Court,1867.0
5337,4.0,Criminal Law,2023,Kottayam Distict Court,1002.0
5347,2.13,Criminal Law,2023,Kanjirapally Munsiff court,1425.0
5359,3.76,Immigration Law,2023,Kottayam Distict Court,1041.0
5360,3.51,Immigration Law,2023,Chanagancherry Munsiff court,1675.0
5369,1.5,Immigration Law,2023,Kanjirapally Munsiff court,1538.0
5375,1.55,Personal Injury,2023,Chagancherry Court,1891.0
5399,4.34,Corporate Law,2023,Kottayam Distict Court,1117.0
5413,1.44,Corporate Law,2023,Kottayam Distict Court,1531.0
5436,3.71,Corporate Law,2023,Chagancherry Court,1926.0
5441,4.94,Family Law,2023,Kanjirapally Court,1667.0
5443,4.56,Family Law,2023,Kanjirapally Court,1293.0
5446,3.58,Corporate Law,2023,Kanjirapally Court,1051.0
5447,3.4,Immigration Law,2023,High Court,1803.0
5454,2.92,Immigration Law,2023,Kanjirapally Court,1315.0
5470,4.48,Immigration Law,2023,Kanjirapally Munsiff court,1197.0
5493,4.29,Immigration Law,2023,Kottayam Distict Court,1108.0
5507,4.84,Immigration Law,2023,Kanjirapally Court,1263.0
5509,1.38,Criminal Law,2023,High Court,1903.0
5511,1.55,Criminal Law,2023,Kottayam Distict Court,1318.0
5512,1.17,Family Law,2023,Chanagancherry Munsiff court,1386.0
5516,4.03,Criminal Law,2023,High Court,1217.0
5533,2.77,Criminal Law,2023,Kanjirapally Munsiff court,1756.0
5537,4.21,Family Law,2023,Kottayam Distict Court,1318.0
5557,2.46,Personal Injury,2023,Chanagancherry Munsiff court,1769.0
5572,2.05,Family Law,2023,Chagancherry Court,1910.0
5578,2.13,Criminal Law,2023,Chanagancherry Munsiff court,1035.0
5580,4.23,Family Law,2023,High Court,1600.0
5584,1.12,Family Law,2023,Kanjirapally Munsiff court,1792.0
5587,4.4,Criminal Law,2023,Chanagancherry Munsiff court,1258.0
5590,4.42,Criminal Law,2023,Chanagancherry Munsiff court,1374.0
5624,4.49,Immigration Law,2023,Kanjirapally Court,1253.0
5628,1.37,Personal Injury,2023,Chanagancherry Munsiff court,1616.0
5655,3.53,Immigration Law,2023,Kottayam Distict Court,1746.0
5667,2.35,Corporate Law,2023,Chagancherry Court,1659.0
5672,4.96,Corporate Law,2023,Kanjirapally Munsiff court,1259.0
5678,3.89,Criminal Law,2023,Kanjirapally Munsiff court,1728.0
5691,3.04,Corporate Law,2023,Kanjirapally Munsiff court,1274.0
5693,4.41,Family Law,2023,Chagancherry Court,1139.0
5696,4.81,Immigration Law,2023,Kanjirapally Court,1462.0
5700,3.49,Criminal Law,2023,Chanagancherry Munsiff court,1028.0
5715,4.66,Personal Injury,2023,Kanjirapally Court,1176.0
5741,1.65,Immigration Law,2023,Kanjirapally Munsiff court,1919.0
5742,1.71,Family Law,2023,Kottayam Distict Court,1025.0
5746,4.91,Corporate Law,2023,Chanagancherry Munsiff court,1149.0
5747,2.64,Personal Injury,2023,Kanjirapally Munsiff court,1662.0
5754,3.04,Criminal Law,2023,High Court,1425.0
5755,3.55,Personal Injury,2023,Kanjirapally Munsiff court,1034.0
5762,1.19,Family Law,2023,High Court,1540.0
5773,4.09,Personal Injury,2023,Chagancherry Court,1070.0
5775,4.84,Family Law,2023,Kanjirapally Munsiff court,1208.0
5792,3.52,Corporate Law,2023,Kanjirapally Court,1429.0
5797,3.43,Family Law,2023,Kanjirapally Court,1603.0
5803,4.89,Criminal Law,2023,Chagancherry Court,1306.0
5805,2.59,Personal Injury,2023,Chanagancherry Munsiff court,1842.0
5821,4.33,Personal Injury,2023,Chagancherry Court,1820.0
5822,1.41,Immigration Law,2023,Chanagancherry Munsiff court,1735.0
5838,4.99,Corporate Law,2023,Chanagancherry Munsiff court,1412.0
5841,1.63,Immigration Law,2023,Kottayam Distict Court,1464.0
5844,1.83,Personal Injury,2023,Chanagancherry Munsiff court,1510.0
5846,3.76,Immigration Law,2023,Kanjirapally Munsiff court,1142.0
5851,3.11,Criminal Law,2023,Kanjirapally Court,1875.0
5853,2.88,Corporate Law,2023,Chanagancherry Munsiff court,1453.0
5854,3.42,Criminal Law,2023,Chanagancherry Munsiff court,1403.0
5855,3.39,Criminal Law,2023,Kanjirapally Munsiff court,1866.0
5866,4.86,Criminal Law,2023,Kottayam Distict Court,1809.0
5886,3.31,Immigration Law,2023,Kottayam Distict Court,1322.0
5891,4.69,Immigration Law,2023,Chagancherry Court,1211.0
5939,3.3,Criminal Law,2023,Chanagancherry Munsiff court,1605.0
5942,3.74,Criminal Law,2023,Kottayam Distict Court,1223.0
5943,4.24,Family Law,2023,Kanjirapally Court,1963.0
5948,4.88,Criminal Law,2023,Kanjirapally Munsiff court,1367.0
5965,4.17,Immigration Law,2023,Kanjirapally Munsiff court,1181.0
5990,2.75,Immigration Law,2023,Chagancherry Court,1652.0
6007,3.73,Family Law,2023,Kottayam Distict Court,1668.0
6015,4.52,Corporate Law,2023,Chagancherry Court,1036.0
6060,3.6,Immigration Law,2023,Kottayam Distict Court,1751.0
6062,3.43,Criminal Law,2023,Kanjirapally Munsiff court,1476.0
6112,3.85,Personal Injury,2023,Kottayam Distict Court,1741.0
6127,1.18,Personal Injury,2023,Kanjirapally Munsiff court,1962.0
6137,2.37,Family Law,2023,Kottayam Distict Court,1443.0
6141,1.91,Corporate Law,2023,Chagancherry Court,1438.0
6143,2.19,Family Law,2023,Kanjirapally Court,1668.0
6151,1.8,Corporate Law,2023,Chanagancherry Munsiff court,1555.0
6164,3.65,Family Law,2023,Chagancherry Court,1431.0
6172,4.22,Family Law,2023,High Court,1926.0
6178,4.28,Family Law,2023,Chagancherry Court,1887.0
6179,3.3,Family Law,2023,Chagancherry Court,1361.0
6180,4.14,Corporate Law,2023,Chanagancherry Munsiff court,1475.0
6185,4.24,Criminal Law,2023,Kottayam Distict Court,1685.0
6199,2.38,Corporate Law,2023,Kottayam Distict Court,1980.0
6200,3.89,Immigration Law,2023,Kanjirapally Munsiff court,1742.0
6202,2.77,Immigration Law,2023,Chagancherry Court,1564.0
6205,1.52,Family Law,2023,High Court,1775.0
6223,3.33,Family Law,2023,Kanjirapally Munsiff court,1594.0
6227,4.37,Immigration Law,2023,Kanjirapally Court,1147.0
6228,3.06,Immigration Law,2023,Chanagancherry Munsiff court,1319.0
6239,1.64,Corporate Law,2023,Kottayam Distict Court,1698.0
6243,3.36,Corporate Law,2023,Chagancherry Court,1606.0
6247,4.8,Corporate Law,2023,High Court,1965.0
6256,1.17,Criminal Law,2023,Kottayam Distict Court,1342.0
6262,3.55,Criminal Law,2023,Kottayam Distict Court,1328.0
6292,3.36,Immigration Law,2023,Kanjirapally Munsiff court,1492.0
6328,4.18,Immigration Law,2023,Kanjirapally Munsiff court,1201.0
6333,2.12,Personal Injury,2023,Chagancherry Court,1179.0
6336,3.46,Family Law,2023,High Court,1171.0
6345,4.02,Immigration Law,2023,Kottayam Distict Court,1505.0
6357,3.55,Corporate Law,2023,Kanjirapally Munsiff court,1536.0
6361,1.72,Corporate Law,2023,Chagancherry Court,1696.0
6362,2.06,Family Law,2023,High Court,1289.0
6385,4.44,Immigration Law,2023,High Court,1293.0
6389,3.7,Criminal Law,2023,Kanjirapally Munsiff court,1124.0
6418,4.7,Corporate Law,2023,Kanjirapally Munsiff court,1648.0
6424,1.6,Immigration Law,2023,High Court,1869.0
6430,2.44,Criminal Law,2023,High Court,1412.0
6437,2.05,Corporate Law,2023,Chanagancherry Munsiff court,1464.0
6442,1.72,Personal Injury,2023,Kottayam Distict Court,1039.0
6443,3.66,Personal Injury,2023,Kanjirapally Court,1747.0
6445,2.08,Personal Injury,2023,High Court,1690.0
6446,1.39,Criminal Law,2023,High Court,1182.0
6447,4.57,Criminal Law,2023,Chagancherry Court,1817.0
6449,2.11,Corporate Law,2023,Chagancherry Court,1900.0
6457,2.94,Criminal Law,2023,Chanagancherry Munsiff court,1425.0
6459,1.25,Personal Injury,2023,Kottayam Distict Court,1035.0
6461,3.76,Immigration Law,2023,Kanjirapally Munsiff court,1318.0
6462,1.14,Personal Injury,2023,High Court,1881.0
6465,3.04,Personal Injury,2023,Kanjirapally Court,1174.0
6473,2.07,Immigration Law,2023,Chagancherry Court,1189.0
6478,2.22,Criminal Law,2023,Kanjirapally Munsiff court,1418.0
6479,4.3,Family Law,2023,Chanagancherry Munsiff court,1719.0
6485,2.23,Corporate Law,2023,Chagancherry Court,1127.0
6489,3.71,Criminal Law,2023,Chagancherry Court,1210.0
6490,1.59,Criminal Law,2023,Chanagancherry Munsiff court,1320.0
6492,1.47,Criminal Law,2023,Kanjirapally Munsiff court,1098.0
6505,4.18,Criminal Law,2023,Kanjirapally Court,1181.0
6509,1.11,Immigration Law,2023,Chagancherry Court,1274.0
6534,1.86,Corporate Law,2023,Chagancherry Court,1086.0
6536,4.48,Immigration Law,2023,Chanagancherry Munsiff court,1179.0
6550,3.14,Immigration Law,2023,High Court,1959.0
6552,3.73,Criminal Law,2023,Kottayam Distict Court,1990.0
6561,2.46,Family Law,2023,Chanagancherry Munsiff court,1788.0
6570,1.86,Corporate Law,2023,Chanagancherry Munsiff court,1988.0
6594,3.83,Criminal Law,2023,Chagancherry Court,1315.0
6607,4.8,Corporate Law,2023,Chagancherry Court,1272.0
6627,3.41,Personal Injury,2023,Chagancherry Court,1700.0
6636,4.6,Immigration Law,2023,Chanagancherry Munsiff court,1618.0
6638,2.57,Criminal Law,2023,Chagancherry Court,1969.0
6640,1.51,Criminal Law,2023,High Court,1165.0
6649,1.42,Family Law,2023,Chanagancherry Munsiff court,1300.0
6651,3.28,Personal Injury,2023,Kottayam Distict Court,1338.0
6667,4.23,Personal Injury,2023,Kottayam Distict Court,1704.0
6671,1.13,Immigration Law,2023,Chanagancherry Munsiff court,1835.0
6672,1.44,Immigration Law,2023,Chagancherry Court,1398.0
6701,1.05,Personal Injury,2023,Chanagancherry Munsiff court,1822.0
6705,2.46,Immigration Law,2023,Kanjirapally Court,1770.0
6716,3.62,Personal Injury,2023,Kanjirapally Munsiff court,1276.0
6721,1.51,Corporate Law,2023,Chagancherry Court,1209.0
6724,2.7,Family Law,2023,Chagancherry Court,1303.0
6727,1.79,Family Law,2023,Kottayam Distict Court,1462.0
6758,3.27,Corporate Law,2023,Kottayam Distict Court,1927.0
6801,4.77,Corporate Law,2023,Kanjirapally Court,1232.0
6817,4.47,Criminal Law,2023,High Court,1270.0
6823,1.61,Immigration Law,2023,Chagancherry Court,1030.0
6831,1.85,Family Law,2023,Kottayam Distict Court,1790.0
6837,2.44,Personal Injury,2023,Kottayam Distict Court,1956.0
6843,1.96,Corporate Law,2023,Chagancherry Court,1335.0
6857,3.34,Immigration Law,2023,Kanjirapally Court,1661.0
6875,4.84,Personal Injury,2023,Kanjirapally Munsiff court,1080.0
6900,1.47,Personal Injury,2023,High Court,1472.0
6903,2.55,Criminal Law,2023,Chagancherry Court,1341.0
6921,4.73,Corporate Law,2023,High Court,1772.0
6934,3.47,Family Law,2023,Kanjirapally Court,1799.0
6939,4.6,Criminal Law,2023,Kanjirapally Court,1045.0
6946,1.82,Criminal Law,2023,Chagancherry Court,1677.0
6958,2.09,Criminal Law,2023,Kanjirapally Court,1828.0
6961,2.78,Immigration Law,2023,Chagancherry Court,1083.0
6966,2.39,Personal Injury,2023,Kanjirapally Munsiff court,1874.0
6972,3.01,Family Law,2023,Chagancherry Court,1600.0
6998,3.81,Immigration Law,2023,Kottayam Distict Court,1047.0
7003,4.56,Family Law,2023,Kanjirapally Munsiff court,1838.0
7004,1.49,Family Law,2023,Kanjirapally Munsiff court,1929.0
7006,2.38,Immigration Law,2023,Chanagancherry Munsiff court,1766.0
7012,3.65,Personal Injury,2023,Kanjirapally Munsiff court,1829.0
